site ,date,year,source_type,length_mm,breadth_mm,mass_g
Unknown A,2008-07-17,2008,Commercial,41.00,62.00,39.00
Unknown A,2008-07-17,2008,Commercial,42.00,66.00,46.00
Unknown A,2008-07-17,2008,Commercial,43.00,65.00,41.00
Unknown A,2008-07-17,2008,Commercial,41.00,64.00,41.00
Unknown A,2008-07-17,2008,Commercial,43.00,69.00,53.00
Unknown A,2008-07-17,2008,Commercial,40.00,62.00,32.00
Unknown A,2008-07-17,2008,Commercial,40.00,64.00,38.00
Unknown A,2008-07-17,2008,Commercial,45.00,68.00,55.00
Unknown A,2008-07-17,2008,Commercial,45.00,65.00,42.00
Unknown A,2008-07-17,2008,Commercial,43.00,64.00,38.00
Unknown A,2008-07-17,2008,Commercial,44.00,64.00,40.00
Unknown A,2008-07-17,2008,Commercial,41.00,66.00,42.00
Unknown A,2008-07-17,2008,Commercial,38.00,57.00,29.00
Unknown A,2008-07-17,2008,Commercial,37.00,61.00,33.00
Unknown A,2008-07-17,2008,Commercial,40.00,59.00,32.00
Unknown A,2008-07-17,2008,Commercial,39.00,63.00,38.00
Unknown A,2008-07-17,2008,Commercial,38.00,59.00,27.00
Unknown A,2008-07-17,2008,Commercial,39.00,62.00,37.00
Unknown A,2008-07-17,2008,Commercial,42.00,65.00,44.00
Unknown A,2008-07-17,2008,Commercial,45.00,66.00,45.00
Unknown A,2008-07-17,2008,Commercial,47.00,76.00,66.00
Unknown A,2008-07-17,2008,Commercial,40.00,62.00,34.00
Unknown A,2008-07-17,2008,Commercial,43.00,68.00,43.00
Unknown A,2008-07-17,2008,Commercial,40.00,64.00,39.00
Unknown A,2008-07-17,2008,Commercial,42.00,67.00,41.00
Unknown A,2008-07-17,2008,Commercial,48.00,73.00,67.00
Unknown A,2008-07-17,2008,Commercial,44.00,70.00,55.00
Unknown A,2008-07-17,2008,Commercial,43.00,65.00,50.00
Unknown A,2008-07-17,2008,Commercial,43.00,62.00,38.00
Unknown A,2008-07-17,2008,Commercial,44.00,66.00,49.00
Unknown A,2008-07-17,2008,Commercial,37.00,60.00,30.00
Unknown A,2008-07-17,2008,Commercial,38.00,57.00,30.00
Unknown A,2008-07-17,2008,Commercial,42.00,63.00,36.00
Unknown A,2008-07-17,2008,Commercial,44.00,68.00,51.00
Unknown A,2008-07-17,2008,Commercial,47.00,72.00,54.00
Unknown A,2008-07-17,2008,Commercial,41.00,60.00,38.00
Unknown A,2008-07-17,2008,Commercial,40.00,57.00,31.00
Unknown A,2008-07-17,2008,Commercial,42.00,64.00,40.00
Unknown A,2008-07-17,2008,Commercial,41.00,59.00,33.00
Unknown A,2008-07-17,2008,Commercial,40.00,63.00,33.00
Unknown A,2008-07-17,2008,Commercial,41.00,61.00,32.00
Unknown A,2008-07-17,2008,Commercial,42.00,62.00,38.00
Unknown A,2008-07-17,2008,Commercial,43.00,67.00,51.00
Unknown A,2008-07-17,2008,Commercial,44.00,67.00,44.00
Unknown A,2008-07-17,2008,Commercial,44.00,65.00,42.00
Unknown A,2008-07-17,2008,Commercial,41.00,64.00,33.00
Unknown A,2008-07-17,2008,Commercial,41.00,61.00,39.00
Unknown A,2008-07-17,2008,Commercial,43.00,66.00,42.00
Unknown A,2008-07-17,2008,Commercial,43.00,64.00,45.00
Unknown A,2008-07-17,2008,Commercial,45.00,68.00,50.00
Unknown A,2008-07-17,2008,Commercial,46.00,67.00,49.00
Unknown A,2008-07-17,2008,Commercial,44.00,65.00,44.00
Unknown A,2008-07-17,2008,Commercial,47.00,65.00,45.00
Unknown A,2008-07-17,2008,Commercial,43.00,64.00,39.00
Unknown A,2008-07-17,2008,Commercial,44.00,61.00,35.00
Unknown A,2008-07-17,2008,Commercial,44.00,67.00,42.00
Unknown A,2008-07-17,2008,Commercial,42.00,61.00,37.00
Unknown A,2008-07-17,2008,Commercial,45.00,66.00,48.00
Unknown A,2008-07-17,2008,Commercial,51.00,75.00,64.00
Unknown A,2008-07-17,2008,Commercial,46.00,65.00,47.00
Unknown A,2008-07-17,2008,Commercial,48.00,67.00,53.00
Unknown A,2008-07-17,2008,Commercial,47.00,67.00,52.00
Unknown A,2008-07-17,2008,Commercial,43.00,65.00,45.00
Unknown A,2008-07-17,2008,Commercial,42.00,61.00,34.00
Unknown A,2008-07-17,2008,Commercial,42.00,60.00,32.00
Unknown A,2008-07-17,2008,Commercial,42.00,62.00,39.00
Unknown A,2008-07-17,2008,Commercial,43.00,63.00,38.00
Unknown A,2008-07-17,2008,Commercial,43.00,61.00,40.00
Unknown A,2008-07-17,2008,Commercial,48.00,70.00,56.00
Unknown A,2008-07-17,2008,Commercial,42.00,62.00,37.00
Unknown A,2008-07-17,2008,Commercial,44.00,68.00,50.00
Unknown A,2008-07-17,2008,Commercial,45.00,65.00,42.00
Unknown A,2008-07-17,2008,Commercial,42.00,66.00,53.00
Unknown A,2008-07-17,2008,Commercial,44.00,63.00,42.00
Unknown A,2008-07-17,2008,Commercial,45.00,66.00,48.00
Unknown A,2008-07-17,2008,Commercial,42.00,64.00,39.00
Unknown A,2008-07-17,2008,Commercial,42.00,63.00,36.00
Unknown A,2008-07-17,2008,Commercial,40.00,58.00,31.00
Unknown A,2008-07-17,2008,Commercial,44.00,67.00,47.00
Unknown A,2008-07-17,2008,Commercial,43.00,60.00,36.00
Unknown A,2008-07-17,2008,Commercial,45.00,65.00,42.00
Unknown A,2008-07-17,2008,Commercial,43.00,63.00,41.00
Unknown A,2008-07-17,2008,Commercial,45.00,68.00,49.00
Unknown A,2008-07-17,2008,Commercial,45.00,64.00,34.00
Unknown A,2008-07-17,2008,Commercial,43.00,61.00,32.00
Unknown A,2008-07-17,2008,Commercial,42.00,59.00,32.00
Unknown A,2008-07-17,2008,Commercial,45.00,64.00,44.00
Unknown A,2008-07-17,2008,Commercial,41.00,61.00,35.00
Unknown A,2008-07-17,2008,Commercial,46.00,67.00,48.00
Unknown A,2008-07-17,2008,Commercial,50.00,73.00,57.00
Unknown A,2008-07-17,2008,Commercial,47.00,70.00,59.00
Unknown A,2008-07-17,2008,Commercial,45.00,67.00,44.00
Unknown A,2008-07-17,2008,Commercial,46.00,66.00,44.00
Unknown A,2008-07-17,2008,Commercial,40.00,59.00,30.00
Unknown A,2008-07-17,2008,Commercial,43.00,64.00,45.00
Unknown A,2008-07-17,2008,Commercial,49.00,69.00,60.00
Unknown A,2008-07-17,2008,Commercial,46.00,66.00,46.00
Unknown A,2008-07-17,2008,Commercial,44.00,66.00,46.00
Unknown A,2008-07-17,2008,Commercial,44.00,63.00,42.00
Unknown A,2008-07-17,2008,Commercial,42.00,60.00,38.00
Unknown A,2008-07-17,2008,Commercial,46.00,67.00,47.00
Unknown A,2008-07-17,2008,Commercial,50.00,72.00,65.00
Unknown A,2008-07-17,2008,Commercial,42.00,62.00,42.00
Unknown A,2008-07-17,2008,Commercial,44.00,63.00,47.00
Unknown A,2008-07-17,2008,Commercial,40.00,59.00,36.00
Unknown A,2008-07-17,2008,Commercial,42.00,63.00,41.00
Unknown A,2008-07-17,2008,Commercial,53.00,74.00,76.00
Unknown A,2008-07-17,2008,Commercial,43.00,65.00,52.00
Unknown A,2008-07-17,2008,Commercial,42.00,61.00,35.00
Unknown A,2008-07-17,2008,Commercial,43.00,60.00,32.00
Unknown A,2008-07-17,2008,Commercial,46.00,63.00,39.00
Unknown A,2008-07-17,2008,Commercial,42.00,62.00,36.00
Unknown A,2008-07-17,2008,Commercial,42.00,62.00,36.00
Unknown A,2008-07-17,2008,Commercial,43.00,62.00,42.00
Unknown A,2008-07-17,2008,Commercial,47.00,72.00,62.00
Unknown A,2008-07-17,2008,Commercial,43.00,67.00,44.00
Unknown A,2008-07-17,2008,Commercial,39.00,59.00,31.00
Unknown A,2008-07-17,2008,Commercial,44.00,68.00,50.00
Unknown A,2008-07-17,2008,Commercial,43.00,60.00,35.00
Unknown A,2008-07-17,2008,Commercial,43.00,59.00,39.00
Unknown A,2008-07-17,2008,Commercial,42.00,60.00,32.00
Unknown A,2008-07-17,2008,Commercial,46.00,69.00,53.00
Unknown A,2008-07-17,2008,Commercial,43.00,62.00,38.00
Unknown A,2008-07-17,2008,Commercial,41.00,57.00,34.00
Unknown A,2008-07-17,2008,Commercial,48.00,70.00,51.00
Unknown A,2008-07-17,2008,Commercial,40.00,57.00,33.00
Unknown A,2008-07-17,2008,Commercial,43.00,65.00,42.00
Unknown A,2008-07-17,2008,Commercial,41.00,65.00,36.00
Unknown A,2008-07-17,2008,Commercial,42.00,59.00,28.00
Unknown A,2008-07-17,2008,Commercial,45.00,68.00,40.00
Unknown A,2008-07-17,2008,Commercial,44.00,61.00,38.00
Unknown A,2008-07-17,2008,Commercial,45.00,67.00,45.00
Unknown A,2008-07-17,2008,Commercial,43.00,65.00,40.00
Unknown A,2008-07-17,2008,Commercial,39.00,59.00,37.00
Unknown A,2008-07-17,2008,Commercial,40.00,62.00,38.00
Unknown A,2008-07-17,2008,Commercial,43.00,65.00,44.00
Unknown A,2008-07-17,2008,Commercial,40.00,64.00,43.00
Unknown A,2008-07-17,2008,Commercial,37.00,59.00,32.00
Unknown A,2008-07-17,2008,Commercial,41.00,66.00,38.00
Unknown A,2008-07-17,2008,Commercial,40.00,61.00,34.00
Unknown A,2008-07-17,2008,Commercial,44.00,70.00,46.00
Unknown A,2008-07-17,2008,Commercial,42.00,64.00,41.00
Unknown A,2008-07-17,2008,Commercial,46.00,70.00,42.00
Unknown A,2008-07-17,2008,Commercial,42.00,66.00,45.00
Unknown A,2008-07-17,2008,Commercial,43.00,67.00,45.00
Unknown A,2008-07-17,2008,Commercial,40.00,61.00,36.00
Unknown A,2008-07-17,2008,Commercial,38.00,60.00,33.00
Unknown A,2008-07-17,2008,Commercial,40.00,62.00,34.00
Unknown A,2008-07-17,2008,Commercial,42.00,68.00,48.00
Unknown A,2008-07-17,2008,Commercial,43.00,68.00,45.00
Unknown A,2008-07-17,2008,Commercial,41.00,65.00,42.00
Unknown A,2008-07-17,2008,Commercial,39.00,58.00,37.00
Unknown A,2008-07-17,2008,Commercial,38.00,63.00,38.00
Unknown A,2008-07-17,2008,Commercial,42.00,65.00,45.00
Unknown A,2008-07-17,2008,Commercial,41.00,60.00,35.00
Unknown A,2008-07-17,2008,Commercial,37.00,60.00,28.00
Unknown A,2008-07-17,2008,Commercial,45.00,72.00,55.00
Unknown A,2008-07-17,2008,Commercial,40.00,62.00,34.00
Unknown A,2008-07-17,2008,Commercial,38.00,70.00,55.00
Unknown A,2008-07-17,2008,Commercial,38.00,60.00,28.00
Unknown A,2008-07-17,2008,Commercial,45.00,69.00,50.00
Unknown A,2008-07-17,2008,Commercial,43.00,65.00,46.00
Unknown A,2008-07-17,2008,Commercial,42.00,66.00,49.00
Unknown A,2008-07-17,2008,Commercial,41.00,64.00,38.00
Unknown A,2008-07-17,2008,Commercial,38.00,60.00,33.00
Unknown A,2008-07-17,2008,Commercial,44.00,63.00,36.00
Unknown A,2008-07-17,2008,Commercial,47.00,74.00,55.00
Unknown A,2008-07-17,2008,Commercial,41.00,62.00,28.00
Unknown A,2008-07-17,2008,Commercial,42.00,64.00,38.00
Unknown A,2008-07-17,2008,Commercial,41.00,62.00,33.00
Unknown A,2008-07-17,2008,Commercial,40.00,65.00,41.00
Unknown A,2008-07-17,2008,Commercial,39.00,61.00,33.00
Unknown A,2008-07-17,2008,Commercial,40.00,62.00,38.00
Unknown A,2008-07-17,2008,Commercial,43.00,67.00,43.00
Unknown A,2008-07-17,2008,Commercial,38.00,59.00,29.00
Unknown A,2008-07-17,2008,Commercial,37.00,55.00,32.00
Unknown A,2008-07-17,2008,Commercial,40.00,60.00,31.00
Unknown A,2008-07-17,2008,Commercial,37.00,57.00,27.00
Unknown A,2008-07-17,2008,Commercial,39.00,60.00,36.00
Unknown A,2008-07-17,2008,Commercial,38.00,62.00,33.00
Unknown A,2008-07-17,2008,Commercial,42.00,66.00,42.00
Unknown A,2008-07-17,2008,Commercial,48.00,70.00,57.00
Unknown A,2008-07-17,2008,Commercial,44.00,71.00,43.00
Kuilsrivier,2008-08-18,2008,Commercial,45.00,67.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,36.00,61.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,51.00,70.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,30.00,59.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,29.00,59.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,35.00,62.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,45.00,67.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,32.00,62.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,36.00,62.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,36.00,64.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,51.00,68.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,36.00,66.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,53.00,68.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,37.00,64.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,46.00,68.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,44.00,68.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,28.00,62.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,54.00,69.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,28.00,57.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,35.00,60.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,42.00,67.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,37.00,66.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,53.00,68.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,39.00,63.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,33.00,61.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,39.00,66.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,39.00,68.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,35.00,62.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,32.00,60.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,48.00,68.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,32.00,61.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,27.00,57.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,44.00,67.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,26.00,57.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,29.00,61.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,40.00,64.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,35.00,62.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,25.00,58.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,34.00,63.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,49.00,71.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,48.00,67.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,27.00,57.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,27.00,63.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,46.00,68.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,36.00,64.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,25.00,54.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,28.00,59.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,49.00,66.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,31.00,56.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,30.00,58.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,32.00,57.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,30.00,58.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,28.00,58.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,30.00,60.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,29.00,58.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,34.00,61.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,32.00,61.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,26.00,59.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,33.00,62.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,25.00,58.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,28.00,59.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,33.00,57.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,39.00,64.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,34.00,60.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,47.00,67.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,25.00,57.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,28.00,58.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,28.00,58.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,28.00,58.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,29.00,58.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,27.00,57.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,38.00,65.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,27.00,59.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,45.00,65.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,65.00,71.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,41.00,67.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,76.00,76.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,49.00,72.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,50.00,73.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,51.00,73.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,28.00,60.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,38.00,65.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,28.00,61.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,38.00,62.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,28.00,58.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,41.00,62.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,30.00,59.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,26.00,59.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,32.00,60.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,34.00,63.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,44.00,65.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,39.00,64.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,27.00,58.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,47.00,69.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,31.00,59.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,25.00,61.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,30.00,58.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,41.00,65.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,43.00,64.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,40.00,68.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,37.00,66.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,30.00,60.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,38.00,68.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,27.00,58.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,37.00,63.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,24.00,57.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,31.00,60.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,35.00,60.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,32.00,60.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,25.00,57.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,33.00,65.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,31.00,59.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,37.00,61.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,42.00,66.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,35.00,62.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,29.00,57.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,35.00,62.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,42.00,66.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,31.00,58.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,31.00,57.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,53.00,71.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,30.00,61.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,37.00,63.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,31.00,62.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,36.00,59.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,32.00,61.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,37.00,65.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,42.00,63.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,27.00,66.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,28.00,57.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,31.00,57.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,31.00,59.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,33.00,60.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,30.00,59.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,30.00,60.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,25.00,59.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,27.00,58.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,48.00,68.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,26.00,59.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,49.00,70.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,43.00,62.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,52.00,67.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,34.00,63.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,31.00,57.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,31.00,59.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,35.00,61.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,29.00,57.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,29.00,57.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,29.00,61.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,30.00,57.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,33.00,63.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,33.00,61.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,30.00,59.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,30.00,57.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,30.00,51.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,54.00,67.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,31.00,58.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,32.00,59.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,29.00,57.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,43.00,64.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,31.00,57.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,36.00,62.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,33.00,58.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,37.00,62.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,38.00,61.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,36.00,63.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,31.00,58.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,31.00,59.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,27.00,57.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,30.00,59.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,37.00,63.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,31.00,57.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,36.00,63.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,32.00,60.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,29.00,61.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,32.00,59.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,56.00,69.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,55.00,69.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,31.00,60.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,29.00,57.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,42.00,63.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,42.00,63.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,31.00,58.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,65.00,72.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,39.00,66.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,34.00,62.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,42.00,63.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,42.00,63.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,42.00,64.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,64.00,71.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,44.00,65.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,31.00,57.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,33.00,57.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,33.00,61.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,37.00,62.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,37.00,62.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,57.00,68.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,43.00,65.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,50.00,69.00,NaN
Kuilsrivier,2008-08-18,2008,Commercial,44.00,64.00,NaN
Mosselbank,2008-11-28,2008,Commercial,39.00,60.00,36.00
Mosselbank,2008-11-28,2008,Commercial,41.00,67.00,48.00
Mosselbank,2008-11-28,2008,Commercial,39.00,59.00,38.00
Mosselbank,2008-11-28,2008,Commercial,40.00,64.00,34.00
Mosselbank,2008-11-28,2008,Commercial,43.00,64.00,45.00
Mosselbank,2008-11-28,2008,Commercial,43.00,69.00,45.00
Mosselbank,2008-11-28,2008,Commercial,39.00,59.00,33.00
Mosselbank,2008-11-28,2008,Commercial,43.00,70.00,50.00
Mosselbank,2008-11-28,2008,Commercial,42.00,64.00,40.00
Mosselbank,2008-11-28,2008,Commercial,40.00,62.00,30.00
Mosselbank,2008-11-28,2008,Commercial,42.00,65.00,41.00
Mosselbank,2008-11-28,2008,Commercial,41.00,62.00,43.00
Mosselbank,2008-11-28,2008,Commercial,38.00,57.00,35.00
Mosselbank,2008-11-28,2008,Commercial,41.00,65.00,46.00
Mosselbank,2008-11-28,2008,Commercial,41.00,64.00,35.00
Mosselbank,2008-11-28,2008,Commercial,40.00,64.00,38.00
Mosselbank,2008-11-28,2008,Commercial,41.00,63.00,44.00
Mosselbank,2008-11-28,2008,Commercial,36.00,57.00,28.00
Mosselbank,2008-11-28,2008,Commercial,39.00,57.00,37.00
Mosselbank,2008-11-28,2008,Commercial,38.00,57.00,32.00
Mosselbank,2008-11-28,2008,Commercial,42.00,65.00,52.00
